,treino,previsto
gamma1,[0.6697331158548405],[0.6666167974472046]
gamma2,[0.968985475592904],[0.9634709358215332]
gamma3,[0.8927731180625529],[0.8909769058227539]
gamma4,[0.9074960881017821],[0.9061741232872009]
JXX,[0.3597921523702974],[0.35752642154693604]
JXY,[-0.9788509022210652],[-0.9771763682365417]
JXZ,[0.6566237432499853],[0.6519286036491394]
JYX,[-0.24347586207152738],[-0.24176672101020813]
JYY,[0.6131158903393255],[0.6094205379486084]
JYZ,[0.07210550155686524],[0.07077473402023315]
JZX,[0.5225812965223957],[0.5204552412033081]
JZY,[0.45724655065782316],[0.4569665491580963]
JZZ,[-0.32218083756748106],[-0.32911062240600586]
JIX,[-0.5516290503053471],[-0.5515578389167786]
JIY,[0.8652805931946954],[0.864710807800293]
JIZ,[0.8914872178362601],[0.8851533532142639]
JXI,[-0.9544828513835384],[-0.9527060985565186]
JYI,[0.6938338920461884],[0.6934250593185425]
JZI,[0.42874637280803074],[0.4249308109283447]
