,treino,previsto
gamma1,[0.46137519071410127],[0.4601244628429413]
gamma2,[0.7856333408759735],[0.7840209007263184]
gamma3,[0.5584469387242702],[0.5565391778945923]
gamma4,[0.974261266946173],[0.9712703824043274]
JIX,[-0.837818670752231],[-0.8343819975852966]
JIY,[0.2136055782918591],[0.21383070945739746]
JIZ,[0.9954557010352247],[0.9906154870986938]
JXI,[-0.7188265123325341],[-0.7174833416938782]
JYI,[0.704572082529658],[0.7003647089004517]
JZI,[-0.7008545123478973],[-0.6984239220619202]
JXX,[-0.16795724132015688],[-0.16799692809581757]
JXY,[0.7918128551580439],[0.7912617325782776]
JXZ,[-0.40060849944206534],[-0.40093404054641724]
JYX,[0.36267120144248377],[0.3596882224082947]
JYY,[-0.8468727980494843],[-0.8448643684387207]
JYZ,[0.7208768750809686],[0.7176434397697449]
JZX,[-0.0646316912873881],[-0.06222053989768028]
JZY,[-0.9926550802113958],[-0.9884630441665649]
JZZ,[-0.7094524862747427],[-0.7067590355873108]
