,treino,previsto
gamma1,[0.3375473620472763],[0.3375293016433716]
gamma2,[0.4335188106185648],[0.43332692980766296]
gamma3,[0.14416802024761088],[0.1441374123096466]
gamma4,[0.7287254214522619],[0.7284281849861145]
JIX,[-0.01102512804113065],[-0.010971294716000557]
JIY,[0.11338346029479829],[0.11339914053678513]
JIZ,[0.6194855109905537],[0.6192435026168823]
JXI,[-0.358768861095224],[-0.3587154448032379]
JYI,[-0.35806504184041565],[-0.35807427763938904]
JZI,[0.38633367460551105],[0.3862830698490143]
JXX,[-0.02766565445920155],[-0.02770961821079254]
JXY,[-0.2813102593254373],[-0.2813107371330261]
JXZ,[-0.188999914209238],[-0.18899285793304443]
JYX,[-0.340400904802481],[-0.3404249846935272]
JYY,[-0.6648234377107922],[-0.6646381616592407]
JYZ,[0.26359431455016225],[0.2637390196323395]
JZX,[0.7875587270091329],[0.7871063351631165]
JZY,[0.3776271654931602],[0.3772270679473877]
JZZ,[0.2695593710882205],[0.26944810152053833]
