,treino,previsto
gamma1,[0.21101029956774453],[0.19010117650032043]
gamma2,[0.8480765801722641],[0.6856551170349121]
gamma3,[0.7173017220824032],[0.5838432312011719]
gamma4,[0.07495132545320449],[0.052104756236076355]
JXX,[-0.4322994082024627],[-0.6242274641990662]
JXY,[-0.7645872688839439],[-0.4798537492752075]
JXZ,[-0.37792355037599856],[0.16624833643436432]
JYX,[0.4869415856794128],[0.13353659212589264]
JYY,[-0.9284885689746154],[-0.925015926361084]
JYZ,[0.24987511436094323],[-0.30647993087768555]
JZX,[-0.7299776781859193],[-0.2893022894859314]
JZY,[0.5901424869311658],[-0.023899173364043236]
JZZ,[0.47393524876420434],[-1.1637041568756104]
JIX,[-0.4562491712318184],[-0.5270602703094482]
JIY,[-0.02394358429818433],[0.6664075255393982]
JIZ,[-0.8362413152576669],[0.9155038595199585]
JXI,[-0.32253302601586054],[-0.6127958297729492]
JYI,[-0.855332784589292],[-0.6924139261245728]
JZI,[-0.9779272658402001],[0.6814229488372803]
