,treino,previsto
gamma1,[0.7547543800675904],[0.7541971206665039]
gamma2,[0.7663789974861774],[0.7658414840698242]
gamma3,[0.08742803931759291],[0.08750209212303162]
gamma4,[0.9927014610359678],[0.9915565252304077]
JXX,[0.4847330814617574],[0.4842735528945923]
JXY,[-0.069108702867124],[-0.06912340968847275]
JXZ,[0.654012639158295],[0.653176486492157]
JYX,[-0.5126541824952315],[-0.5118805766105652]
JYY,[0.2065909779120334],[0.20638060569763184]
JYZ,[-0.2588586539007094],[-0.25874951481819153]
JZX,[-0.019133266542065597],[-0.019024943932890892]
JZY,[0.9278939782306672],[0.9268376231193542]
JZZ,[-0.5667219849454446],[-0.5667124390602112]
JIX,[-0.8329589576928287],[-0.8314241766929626]
JIY,[-0.6552513842656074],[-0.6549227833747864]
JIZ,[0.3676231008548627],[0.3681536316871643]
JXI,[-0.6772806584499753],[-0.6767498254776001]
JYI,[0.8984180459228328],[0.8979735374450684]
JZI,[0.6886560437412614],[0.6880272626876831]
