,treino,previsto
gamma1,[0.22323896460701453],[0.22241993248462677]
gamma2,[0.6274332224055893],[0.6225671172142029]
gamma3,[0.9477089424570057],[0.9395648837089539]
gamma4,[0.5771029486174987],[0.5697696805000305]
JXX,[-0.8840021504505864],[-0.874573290348053]
JXY,[0.014871466378840514],[0.008416801691055298]
JXZ,[-0.9250086831160302],[-0.917840838432312]
JYX,[-0.13270863267522826],[-0.12997221946716309]
JYY,[-0.8602891528507621],[-0.8523722887039185]
JYZ,[-0.8185739733122699],[-0.7991918325424194]
JZX,[-0.15096162171497207],[-0.15585580468177795]
JZY,[0.6537042493440761],[0.6472064256668091]
JZZ,[-0.7523960777007088],[-0.7383609414100647]
JIX,[-0.35233447033367526],[-0.34963932633399963]
JIY,[-0.6983016521509962],[-0.6892284750938416]
JIZ,[0.3018689460797075],[0.29983386397361755]
JXI,[-0.8551274266649145],[-0.8499898314476013]
JYI,[0.0717640086133784],[0.08189982175827026]
JZI,[-0.2686221661748289],[-0.25886547565460205]
