,treino,previsto
gamma1,[0.42889121166998756],[0.4253060817718506]
gamma2,[0.5341966954839735],[0.5295679569244385]
gamma3,[0.6309486332578008],[0.6276734471321106]
gamma4,[0.6325186435673117],[0.630201518535614]
JIX,[-0.8193202914613009],[-0.8119009733200073]
JIY,[0.9012671291268881],[0.8951613306999207]
JIZ,[-0.7000578940080291],[-0.7007641792297363]
JXI,[0.47874074135255906],[0.4726448655128479]
JYI,[0.6824847918698727],[0.6786198616027832]
JZI,[0.49427390372409374],[0.49060630798339844]
JXX,[-0.39612480866150146],[-0.3943061828613281]
JXY,[-0.2967521262767605],[-0.2962553799152374]
JXZ,[0.44372522715230645],[0.43851253390312195]
JYX,[0.9312928150076802],[0.9239532947540283]
JYY,[0.32525553512517136],[0.32445085048675537]
JYZ,[0.08116241373627942],[0.0801878273487091]
JZX,[-0.22419764841343515],[-0.2182503044605255]
JZY,[-0.1885205012822757],[-0.1899404078722]
JZZ,[0.4381917707973002],[0.43458041548728943]
