,treino,previsto
gamma1,[0.3821258776361548],[0.38225340843200684]
gamma2,[0.2597144974749366],[0.2597942054271698]
gamma3,[0.9030730537030369],[0.9028633236885071]
gamma4,[0.04104246726610428],[0.04106893017888069]
JIX,[-0.7093276763334386],[-0.7091983556747437]
JIY,[-0.30097748941397007],[-0.30107852816581726]
JIZ,[-0.6741283351047271],[-0.6738431453704834]
JXI,[-0.5082135837716129],[-0.5077584385871887]
JYI,[0.38476156435115083],[0.38456985354423523]
JZI,[-0.6899586608088255],[-0.6893837451934814]
JXX,[-0.2981621320585077],[-0.29807010293006897]
JXY,[-0.5989112539604846],[-0.5985559225082397]
JXZ,[0.9488189626598429],[0.9486066699028015]
JYX,[-0.017848451176140756],[-0.017920026555657387]
JYY,[-0.3818888638509741],[-0.38189730048179626]
JYZ,[-0.18004349647137707],[-0.1797635704278946]
JZX,[0.6561123682325138],[0.6556285619735718]
JZY,[-0.2643523124079703],[-0.26435357332229614]
JZZ,[0.635377617060706],[0.6352812647819519]
