,treino,previsto
gamma1,[0.07873212256130502],[0.09302563965320587]
gamma2,[0.8385794417948504],[0.7253788113594055]
gamma3,[0.7748150558613741],[0.7019116878509521]
gamma4,[0.7401692871206411],[0.6706871390342712]
JXX,[-0.3338666967613588],[0.10547621548175812]
JXY,[-0.25525056072843344],[-0.2842622399330139]
JXZ,[0.6297316462233915],[0.5897647738456726]
JYX,[-0.6333304606700121],[-0.6802911758422852]
JYY,[0.8193628972743414],[0.3471299707889557]
JYZ,[-0.017661007920774408],[-0.27739638090133667]
JZX,[-0.8573255728224154],[-1.026504397392273]
JZY,[0.8356247341269967],[0.262698233127594]
JZZ,[0.14599702737085796],[0.19270652532577515]
JIX,[0.2969944399577662],[-0.04396933689713478]
JIY,[0.40273908193734953],[0.39347177743911743]
JIZ,[0.9140940053161357],[-0.38420331478118896]
JXI,[-0.6071937818236794],[-0.9490711688995361]
JYI,[-0.8692615292310002],[-0.18866969645023346]
JZI,[0.6485148599678836],[0.5341038107872009]
