,treino,previsto
gamma1,[0.17618810428468956],[0.17629817128181458]
gamma2,[0.8508752517946389],[0.8504650592803955]
gamma3,[0.8202199870687111],[0.8196678161621094]
gamma4,[0.37585828567644886],[0.375787615776062]
JXX,[-0.09362154306757531],[-0.09323061257600784]
JXY,[-0.0034555404038976167],[-0.003419828601181507]
JXZ,[-0.9616857839513044],[-0.9612982869148254]
JYX,[-0.1352223220971196],[-0.13533487915992737]
JYY,[-0.25525063835814765],[-0.25484874844551086]
JYZ,[0.704577266381706],[0.7041200995445251]
JZX,[0.09396780858201126],[0.09406935423612595]
JZY,[0.510633676509932],[0.5104473233222961]
JZZ,[-0.13186372229553167],[-0.13194026052951813]
JIX,[-0.9228963213252399],[-0.9221009612083435]
JIY,[0.3924486452741056],[0.3924843668937683]
JIZ,[-0.712133557209278],[-0.7118561267852783]
JXI,[-0.0749354903418249],[-0.07493478059768677]
JYI,[0.34329352823553405],[0.34331703186035156]
JZI,[0.5859025433105887],[0.5855870246887207]
