,treino,previsto
gamma1,[0.46996047909566496],[0.46951824426651]
gamma2,[0.07344097236025571],[0.07340903580188751]
gamma3,[0.5535311897079374],[0.5535690784454346]
gamma4,[0.37664963051624745],[0.3767949044704437]
JXX,[-0.2931088962646198],[-0.2928740382194519]
JXY,[-0.4241611986546143],[-0.423686683177948]
JXZ,[0.7538488993092554],[0.7516130805015564]
JYX,[0.933461896331194],[0.9328690767288208]
JYY,[0.6077893468042093],[0.6073437929153442]
JYZ,[-0.1619387971769919],[-0.16116946935653687]
JZX,[0.7436744955183132],[0.7438509464263916]
JZY,[-0.79078137856082],[-0.7908508777618408]
JZZ,[-0.020704221524552313],[-0.021726710721850395]
JIX,[0.16151432986791336],[0.1613410860300064]
JIY,[-0.5885520020378399],[-0.589055597782135]
JIZ,[0.28393873546227],[0.28615689277648926]
JXI,[0.8929708779032515],[0.8901342153549194]
JYI,[-0.9175870687900451],[-0.9162744879722595]
JZI,[-0.10120076827109403],[-0.10172140598297119]
