,treino,previsto
gamma1,[0.6356198271421528],[0.6354230642318726]
gamma2,[0.3012944565249175],[0.30126985907554626]
gamma3,[0.30925941853405303],[0.30914604663848877]
gamma4,[0.49610056652766343],[0.49596309661865234]
JXX,[0.8176570464277362],[0.8176772594451904]
JXY,[-0.626974881004831],[-0.6266382932662964]
JXZ,[0.30345421888232527],[0.3035230040550232]
JYX,[0.23423455571393448],[0.2341548651456833]
JYY,[0.00678767742209474],[0.006798453629016876]
JYZ,[0.9323959303949194],[0.9322313070297241]
JZX,[0.05653244973667082],[0.05651845410466194]
JZY,[-0.10949180599742303],[-0.10956796258687973]
JZZ,[0.8871223132747139],[0.8867448568344116]
JIX,[0.1406568462737463],[0.14040760695934296]
JIY,[0.2644659911575571],[0.2642320692539215]
JIZ,[0.634007719766547],[0.6334993839263916]
JXI,[-0.44541829110731035],[-0.44538283348083496]
JYI,[0.30371993601715563],[0.30390506982803345]
JZI,[0.7816219111185623],[0.7813448309898376]
