,treino,previsto
gamma1,[0.4196168693608048],[0.4195356070995331]
gamma2,[0.7304536193560192],[0.7301931381225586]
gamma3,[0.4472075177512177],[0.4472718834877014]
gamma4,[0.17043578788226488],[0.17056146264076233]
JXX,[-0.16901214393001562],[-0.16911785304546356]
JXY,[0.9477175926021346],[0.9467813968658447]
JXZ,[-0.7925346218433929],[-0.7914714217185974]
JYX,[-0.11059342843000564],[-0.11006864905357361]
JYY,[-0.5503848671455052],[-0.5500797629356384]
JYZ,[-0.3008668707978617],[-0.29992571473121643]
JZX,[0.9974802210612592],[0.9958075881004333]
JZY,[-0.3414020699641964],[-0.3415079712867737]
JZZ,[0.21555557164949524],[0.2158011943101883]
JIX,[0.09623810762339824],[0.09548375010490417]
JIY,[-0.3083363533238903],[-0.3091926574707031]
JIZ,[0.6897021771332552],[0.6890438795089722]
JXI,[-0.42280512918931357],[-0.4223818778991699]
JYI,[0.02069005261749912],[0.021496690809726715]
JZI,[-0.31237144182748366],[-0.3109617531299591]
