,treino,previsto
gamma1,[0.15491558217844614],[0.15489450097084045]
gamma2,[0.217104494779929],[0.21704980731010437]
gamma3,[0.07331842499805508],[0.07334505766630173]
gamma4,[0.06350515136467705],[0.06355706602334976]
JXX,[0.5239700143912078],[0.524040699005127]
JXY,[-0.6687169051968782],[-0.6685276031494141]
JXZ,[0.9321742923082421],[0.9321197271347046]
JYX,[0.7472167858088734],[0.7472065091133118]
JYY,[-0.7849608735281186],[-0.7849903702735901]
JYZ,[0.2986329081714134],[0.29861101508140564]
JZX,[-0.5639013087412308],[-0.564155638217926]
JZY,[0.023200803347880772],[0.023318136110901833]
JZZ,[0.7006205396143421],[0.7005451917648315]
JIX,[0.0963156568326593],[0.09631739556789398]
JIY,[-0.7362170732482487],[-0.7362176775932312]
JIZ,[0.4230936845360489],[0.4232000410556793]
JXI,[-0.39549988816436876],[-0.39554110169410706]
JYI,[0.8766505495505419],[0.8767166137695312]
JZI,[-0.6145633054693405],[-0.6145249009132385]
