,treino,previsto
gamma1,[0.5142391923392725],[0.5142155289649963]
gamma2,[0.12719542493136293],[0.12726809084415436]
gamma3,[0.822504261347236],[0.8222648501396179]
gamma4,[0.4384186353936572],[0.43830540776252747]
JIX,[0.7194568903837308],[0.7194044589996338]
JIY,[0.03055965702624408],[0.030554460361599922]
JIZ,[-0.7727784317840369],[-0.7725716829299927]
JXI,[-0.7587698727847505],[-0.7586517930030823]
JYI,[-0.3817575397810242],[-0.38170483708381653]
JZI,[0.7508252688674453],[0.7506544589996338]
JXX,[0.8672964754196031],[0.8672218322753906]
JXY,[-0.2971753162130415],[-0.29706916213035583]
JXZ,[-0.11667111811504105],[-0.11655338108539581]
JYX,[-0.08656606787375187],[-0.0866343155503273]
JYY,[0.848272819486878],[0.848360002040863]
JYZ,[-0.10800306244401559],[-0.10797008126974106]
JZX,[-0.37329493047038453],[-0.3730326294898987]
JZY,[0.005433166393849609],[0.005577958654612303]
JZZ,[-0.993975301245287],[-0.9938869476318359]
