,treino,previsto
gamma1,[0.42889121166998756],[0.4283030331134796]
gamma2,[0.5341966954839735],[0.533620297908783]
gamma3,[0.6309486332578008],[0.6304563283920288]
gamma4,[0.6325186435673117],[0.6321414709091187]
JIX,[-0.8193202914613009],[-0.8184131979942322]
JIY,[0.9012671291268881],[0.9001755714416504]
JIZ,[-0.7000578940080291],[-0.7002277970314026]
JXI,[0.47874074135255906],[0.4781639575958252]
JYI,[0.6824847918698727],[0.6816681623458862]
JZI,[0.49427390372409374],[0.49477502703666687]
JXX,[-0.39612480866150146],[-0.3962617516517639]
JXY,[-0.2967521262767605],[-0.2964959740638733]
JXZ,[0.44372522715230645],[0.443355530500412]
JYX,[0.9312928150076802],[0.930150032043457]
JYY,[0.32525553512517136],[0.32443615794181824]
JYZ,[0.08116241373627942],[0.08087879419326782]
JZX,[-0.22419764841343515],[-0.22330716252326965]
JZY,[-0.1885205012822757],[-0.189201220870018]
JZZ,[0.4381917707973002],[0.4375024735927582]
