,treino,previsto
gamma1,[0.15715716159662585],[0.15731634199619293]
gamma2,[0.23801220246653276],[0.23793601989746094]
gamma3,[0.11094752797801466],[0.11093519628047943]
gamma4,[0.5062690516689823],[0.5064464807510376]
JXX,[0.7965959400638762],[0.7961167693138123]
JXY,[-0.838370705633998],[-0.8387262225151062]
JXZ,[0.10854093635657214],[0.1088244691491127]
JYX,[0.2333000853672369],[0.23396407067775726]
JYY,[-0.9182084690303769],[-0.9184198379516602]
JYZ,[-0.2419607912091286],[-0.2413218915462494]
JZX,[0.4069607845874941],[0.4065497815608978]
JZY,[-0.09595815909994854],[-0.09578464925289154]
JZZ,[0.4501307371644181],[0.4507266581058502]
JIX,[-0.0739852843699571],[-0.07328460365533829]
JIY,[-0.2533761372099159],[-0.2528068423271179]
JIZ,[-0.7229211749710895],[-0.7230984568595886]
JXI,[0.7331236999726827],[0.7339046597480774]
JYI,[-0.9871298918377533],[-0.9872100353240967]
JZI,[0.005564160104416738],[0.005675539840012789]
