,treino,previsto
gamma1,[0.5277693445209781],[0.5272093415260315]
gamma2,[0.9678965934609308],[0.965686559677124]
gamma3,[0.9345193264078987],[0.933317244052887]
gamma4,[0.09292144624864485],[0.09330958127975464]
JIX,[0.7765361529049761],[0.7747863531112671]
JIY,[-0.20001120805797412],[-0.20035061240196228]
JIZ,[0.17724036554846423],[0.17775040864944458]
JXI,[0.7195733470855228],[0.7194284200668335]
JYI,[-0.5429215932707987],[-0.5415964722633362]
JZI,[0.03143456804703959],[0.029965253546833992]
JXX,[0.16746097114721215],[0.1678265631198883]
JXY,[0.8943990439534582],[0.8928418159484863]
JXZ,[-0.9356372202874645],[-0.935086727142334]
JYX,[-0.8621126594669188],[-0.8593617677688599]
JYY,[-0.35983168136833243],[-0.3587726354598999]
JYZ,[0.6501840361127005],[0.6485788822174072]
JZX,[0.6862991754840158],[0.685176432132721]
JZY,[-0.729217640330404],[-0.7293006777763367]
JZZ,[0.8390800400871314],[0.8379591703414917]
