,treino,previsto
gamma1,[0.7680181487450805],[0.7667239308357239]
gamma2,[0.20386952877685705],[0.20341099798679352]
gamma3,[0.17846076295399127],[0.17798680067062378]
gamma4,[0.18859491417448548],[0.18806464970111847]
JIX,[-0.7086614897917394],[-0.7079764604568481]
JIY,[-0.0901459909719573],[-0.09075061976909637]
JIZ,[0.5415676113180443],[0.5411028265953064]
JXI,[0.4110264538680559],[0.4108746349811554]
JYI,[0.4639179460665115],[0.46365243196487427]
JZI,[-0.1329711302091925],[-0.1321856826543808]
JXX,[0.6000409142668555],[0.599382221698761]
JXY,[0.0658028292851427],[0.0650995746254921]
JXZ,[-0.8396925816429961],[-0.8382439017295837]
JYX,[-0.08810823763286568],[-0.08784663677215576]
JYY,[-0.9042249670801166],[-0.9028896689414978]
JYZ,[0.865924800150101],[0.8656005263328552]
JZX,[0.8941560120058878],[0.8933577537536621]
JZY,[-0.3292984481199799],[-0.3283161520957947]
JZZ,[-0.38118814171993165],[-0.3811616897583008]
