,treino,previsto
gamma1,[0.7698919366101026],[0.7696776390075684]
gamma2,[0.36651497477003436],[0.366493821144104]
gamma3,[0.4716822638085333],[0.4716566205024719]
gamma4,[0.3260282668383443],[0.32600587606430054]
JIX,[0.1623042650091293],[0.1622130125761032]
JIY,[-0.6104910089317266],[-0.6105194091796875]
JIZ,[0.9305022141222223],[0.9304054379463196]
JXI,[0.8479528033535886],[0.8478364944458008]
JYI,[-0.06572264360605207],[-0.06543617695569992]
JZI,[0.3269412890601211],[0.3267262876033783]
JXX,[-0.5709540605240639],[-0.5708220601081848]
JXY,[-0.5566075009475187],[-0.556419312953949]
JXZ,[-0.4229551332374877],[-0.4229734539985657]
JYX,[0.384845491990635],[0.38480716943740845]
JYY,[-0.5752464632833378],[-0.5753346085548401]
JYZ,[0.9422119027075473],[0.9419361352920532]
JZX,[-0.8592890313976715],[-0.8592414855957031]
JZY,[-0.6134267425378179],[-0.613193154335022]
JZZ,[-0.8222728603301683],[-0.8221945762634277]
