,treino,previsto
gamma1,[0.597688556395288],[0.5368112325668335]
gamma2,[0.5421165774770644],[0.5429840087890625]
gamma3,[0.5157541356479434],[0.5205478072166443]
gamma4,[0.9307106913239862],[0.9663906097412109]
JIX,[0.8272859451097823],[0.8383622169494629]
JIY,[-0.7250439608255377],[-0.9044467806816101]
JIZ,[0.11214027252682701],[0.1262858659029007]
JXI,[-0.033955024334235695],[-0.013782578520476818]
JYI,[0.9179608298470616],[0.9078572392463684]
JZI,[-0.23922049672899326],[-0.29072803258895874]
JXX,[-0.10699918374312611],[-0.158741295337677]
JXY,[0.1547744383110674],[0.12154360115528107]
JXZ,[-0.23580587094563144],[-0.18817031383514404]
JYX,[0.8238095190865289],[0.8512129783630371]
JYY,[0.7571137578606488],[0.7298174500465393]
JYZ,[0.44747802913247137],[0.415600448846817]
JZX,[-0.8879859075596246],[-0.9092245697975159]
JZY,[0.9795089930244083],[0.7212845683097839]
JZZ,[0.09779775817461123],[0.27527299523353577]
