,treino,previsto
gamma1,[0.13948974986003737],[0.13945229351520538]
gamma2,[0.163836144803976],[0.16387341916561127]
gamma3,[0.46443579215550523],[0.4642521142959595]
gamma4,[0.8613332758638482],[0.8609536290168762]
JXX,[0.7049624374714418],[0.7048811912536621]
JXY,[0.37205632722347204],[0.37215903401374817]
JXZ,[-0.7289865579589982],[-0.7290142178535461]
JYX,[0.983481168032575],[0.9834749102592468]
JYY,[-0.7552620814992317],[-0.7550047039985657]
JYZ,[-0.7187700777991153],[-0.7188120484352112]
JZX,[-0.6533605986568296],[-0.6534149646759033]
JZY,[-0.17959942931413186],[-0.17975755035877228]
JZZ,[0.33965764099196205],[0.339619904756546]
JIX,[-0.20502224603708497],[-0.20494592189788818]
JIY,[-0.6209768603323691],[-0.620608925819397]
JIZ,[0.8048786399510626],[0.8045554161071777]
JXI,[0.25107473156469906],[0.2512396275997162]
JYI,[0.05334375453651985],[0.05353924632072449]
JZI,[0.3934534044238047],[0.3934757113456726]
