,treino,previsto
gamma1,[0.597688556395288],[0.5975362062454224]
gamma2,[0.5421165774770644],[0.54209303855896]
gamma3,[0.5157541356479434],[0.5155946016311646]
gamma4,[0.9307106913239862],[0.930433452129364]
JXX,[-0.10699918374312611],[-0.10697203874588013]
JXY,[0.1547744383110674],[0.15458142757415771]
JXZ,[-0.23580587094563144],[-0.23580999672412872]
JYX,[0.8238095190865289],[0.8234903216362]
JYY,[0.7571137578606488],[0.756782591342926]
JYZ,[0.44747802913247137],[0.4475667178630829]
JZX,[-0.8879859075596246],[-0.8877180218696594]
JZY,[0.9795089930244083],[0.9792788624763489]
JZZ,[0.09779775817461123],[0.09774379432201385]
JIX,[0.8272859451097823],[0.8270450234413147]
JIY,[-0.7250439608255377],[-0.7247700095176697]
JIZ,[0.11214027252682701],[0.1121949553489685]
JXI,[-0.033955024334235695],[-0.03401469811797142]
JYI,[0.9179608298470616],[0.918131411075592]
JZI,[-0.23922049672899326],[-0.2393120974302292]
