,treino,previsto
gamma1,[0.46137519071410127],[0.31730350852012634]
gamma2,[0.7856333408759735],[0.7213218808174133]
gamma3,[0.5584469387242702],[0.34348049759864807]
gamma4,[0.974261266946173],[0.6567680835723877]
JIX,[-0.837818670752231],[-0.4963419735431671]
JIY,[0.2136055782918591],[-0.005563174840062857]
JIZ,[0.9954557010352247],[0.6864638328552246]
JXI,[-0.7188265123325341],[-0.8141753077507019]
JYI,[0.704572082529658],[0.879531741142273]
JZI,[-0.7008545123478973],[-0.4347808063030243]
JXX,[-0.16795724132015688],[-0.4406346380710602]
JXY,[0.7918128551580439],[0.9536005258560181]
JXZ,[-0.40060849944206534],[-0.6380356550216675]
JYX,[0.36267120144248377],[-0.1190868690609932]
JYY,[-0.8468727980494843],[-0.7983264327049255]
JYZ,[0.7208768750809686],[0.9298064112663269]
JZX,[-0.0646316912873881],[0.1698886901140213]
JZY,[-0.9926550802113958],[-0.6727796196937561]
JZZ,[-0.7094524862747427],[-0.48045578598976135]
