,treino,previsto
gamma1,[0.7911525137028831],[0.7909491062164307]
gamma2,[0.007468944436742619],[0.007395080756396055]
gamma3,[0.3833047283684954],[0.38333025574684143]
gamma4,[0.30461586515781447],[0.30454641580581665]
JIX,[-0.2872035864745557],[-0.2867993414402008]
JIY,[0.6623205548983861],[0.6619638204574585]
JIZ,[-0.2952427056704183],[-0.29499173164367676]
JXI,[-0.8825503740913454],[-0.8822060227394104]
JYI,[-0.05333894071130718],[-0.053372710943222046]
JZI,[0.4563627662832759],[0.4562031030654907]
JXX,[0.35697982544055074],[0.3568207323551178]
JXY,[-0.8706931801415108],[-0.8704454898834229]
JXZ,[-0.0059663070718503075],[-0.0060342224314808846]
JYX,[-0.6081501633286799],[-0.6077629327774048]
JYY,[-0.930926402572763],[-0.9305698275566101]
JYZ,[0.9592415959706198],[0.9591071009635925]
JZX,[0.40975020468332324],[0.40989425778388977]
JZY,[-0.27806031697958034],[-0.27801182866096497]
JZZ,[0.5519991186261384],[0.5519649982452393]
