,treino,previsto
gamma1,[0.951939128259082],[0.9517620205879211]
gamma2,[0.8467770172755084],[0.8465874791145325]
gamma3,[0.37265643819973215],[0.37258389592170715]
gamma4,[0.8090952493694098],[0.8088714480400085]
JIX,[-0.5926591051578969],[-0.5927355885505676]
JIY,[-0.814613156303337],[-0.8142291903495789]
JIZ,[0.3189600046665215],[0.3191094994544983]
JXI,[0.17225884362757293],[0.17216087877750397]
JYI,[0.26881842145966495],[0.26884880661964417]
JZI,[-0.29030610911584054],[-0.289954274892807]
JXX,[-0.0974703196240907],[-0.09737133234739304]
JXY,[0.7767386580946491],[0.7761434316635132]
JXZ,[0.635838140646408],[0.6356390118598938]
JYX,[-0.4705454932396085],[-0.4700111150741577]
JYY,[-0.4543397669530467],[-0.45404136180877686]
JYZ,[-0.8514402725273611],[-0.8512861132621765]
JZX,[0.4630963972794697],[0.46264970302581787]
JZY,[-0.9179128262695495],[-0.9175457954406738]
JZZ,[0.3581159954508317],[0.3579082190990448]
