,treino,previsto
gamma1,[0.597688556395288],[0.5976914763450623]
gamma2,[0.5421165774770644],[0.5415820479393005]
gamma3,[0.5157541356479434],[0.5154516696929932]
gamma4,[0.9307106913239862],[0.9299715161323547]
JXX,[-0.10699918374312611],[-0.10741028934717178]
JXY,[0.1547744383110674],[0.15471214056015015]
JXZ,[-0.23580587094563144],[-0.23564067482948303]
JYX,[0.8238095190865289],[0.8233505487442017]
JYY,[0.7571137578606488],[0.7567034363746643]
JYZ,[0.44747802913247137],[0.4472155272960663]
JZX,[-0.8879859075596246],[-0.887868344783783]
JZY,[0.9795089930244083],[0.9796159267425537]
JZZ,[0.09779775817461123],[0.09741611033678055]
JIX,[0.8272859451097823],[0.827110767364502]
JIY,[-0.7250439608255377],[-0.7244551181793213]
JIZ,[0.11214027252682701],[0.11176148802042007]
JXI,[-0.033955024334235695],[-0.03368588164448738]
JYI,[0.9179608298470616],[0.9181143641471863]
JZI,[-0.23922049672899326],[-0.23924264311790466]
