,treino,previsto
gamma1,[0.2356150800222051],[0.27687346935272217]
gamma2,[0.17464896550344733],[0.1862240582704544]
gamma3,[0.4244121561757058],[0.40321940183639526]
gamma4,[0.9777111756227775],[0.9133674502372742]
JIX,[0.6289562908956208],[0.6841855049133301]
JIY,[-0.8079541131822325],[-0.7290064692497253]
JIZ,[0.8487886289478179],[0.8589458465576172]
JXI,[0.46084424662008483],[0.4018092453479767]
JYI,[-0.4853199609607668],[-0.5821218490600586]
JZI,[-0.14503240733877742],[-0.16562263667583466]
JXX,[-0.9317073426318694],[-0.9666129350662231]
JXY,[-0.7054176645697114],[-0.6840072870254517]
JXZ,[0.3028950750933861],[0.32709935307502747]
JYX,[0.5443779477967157],[0.47804582118988037]
JYY,[-0.6226038497325039],[-0.5517594814300537]
JYZ,[0.3931749682300858],[0.3299330472946167]
JZX,[-0.24234069920584478],[-0.16805794835090637]
JZY,[0.09185539200009729],[0.02613639459013939]
JZZ,[0.6680002796644271],[0.7912145853042603]
