,treino,previsto
gamma1,[0.951939128259082],[0.5317187309265137]
gamma2,[0.8467770172755084],[0.4730842709541321]
gamma3,[0.37265643819973215],[0.20671182870864868]
gamma4,[0.8090952493694098],[0.44497525691986084]
JXX,[-0.0974703196240907],[-0.06058742478489876]
JXY,[0.7767386580946491],[0.4122928977012634]
JXZ,[0.635838140646408],[0.2868427038192749]
JYX,[-0.4705454932396085],[-0.23131021857261658]
JYY,[-0.4543397669530467],[-0.2965938448905945]
JYZ,[-0.8514402725273611],[-0.4743233621120453]
JZX,[0.4630963972794697],[0.3503521680831909]
JZY,[-0.9179128262695495],[-0.5164932608604431]
JZZ,[0.3581159954508317],[0.056215330958366394]
JIX,[-0.5926591051578969],[-0.264128714799881]
JIY,[-0.814613156303337],[-0.4259420931339264]
JIZ,[0.3189600046665215],[0.14704929292201996]
JXI,[0.17225884362757293],[0.14656369388103485]
JYI,[0.26881842145966495],[0.18707798421382904]
JZI,[-0.29030610911584054],[-0.06672000885009766]
