,treino,previsto
gamma1,[0.8620792033230213],[0.8616735935211182]
gamma2,[0.6417943230689989],[0.6413643956184387]
gamma3,[0.6336250886311446],[0.6333506107330322]
gamma4,[0.164948954154845],[0.16483689844608307]
JXX,[0.34522097948514796],[0.34517809748649597]
JXY,[0.6176103665600245],[0.6169362664222717]
JXZ,[0.14054965261621977],[0.14031319320201874]
JYX,[-0.057005328552494294],[-0.05641316622495651]
JYY,[0.6766620402066199],[0.6766010522842407]
JYZ,[0.9918981802172229],[0.9914563894271851]
JZX,[0.14516441029200244],[0.14503850042819977]
JZY,[0.2620772322779299],[0.2621932029724121]
JZZ,[-0.8756951236202168],[-0.8751057982444763]
JIX,[-0.1579107714267074],[-0.15764765441417694]
JIY,[0.12982945963868775],[0.13002777099609375]
JIZ,[0.1162808953521044],[0.11617905646562576]
JXI,[0.17770025530371414],[0.17765693366527557]
JYI,[0.6015631527261587],[0.6012757420539856]
JZI,[0.9337535631262239],[0.9331284165382385]
