,treino,previsto
gamma1,[0.6556656514896784],[0.6553539037704468]
gamma2,[0.7707825372818101],[0.7706292867660522]
gamma3,[0.6486473098880531],[0.6484660506248474]
gamma4,[0.7519567103881644],[0.7518585920333862]
JIX,[0.8246867187194984],[0.8236613869667053]
JIY,[-0.011300505399674421],[-0.010854339227080345]
JIZ,[0.13160290901296068],[0.13081282377243042]
JXI,[-0.2934101986418025],[-0.2931015193462372]
JYI,[-0.7727670059828655],[-0.7717049717903137]
JZI,[-0.28923988122014976],[-0.28802555799484253]
JXX,[-0.654314601549209],[-0.65455561876297]
JXY,[-0.7562164546869965],[-0.7553755044937134]
JXZ,[-0.6778506698956863],[-0.6773372292518616]
JYX,[-0.9340598937863975],[-0.9339888095855713]
JYY,[0.10681764632445323],[0.10614835470914841]
JYZ,[-0.7618314373676482],[-0.7604529857635498]
JZX,[0.24341659002924376],[0.2425084114074707]
JZY,[-0.26427903177630796],[-0.26460596919059753]
JZZ,[0.8135483283424336],[0.8133301138877869]
