,treino,previsto
gamma1,[0.22323896460701453],[0.26214227080345154]
gamma2,[0.6274332224055893],[0.5776294469833374]
gamma3,[0.9477089424570057],[0.8346457481384277]
gamma4,[0.5771029486174987],[0.5200326442718506]
JIX,[-0.35233447033367526],[-0.15358799695968628]
JIY,[-0.6983016521509962],[-0.5938019156455994]
JIZ,[0.3018689460797075],[0.07576784491539001]
JXI,[-0.8551274266649145],[-0.8692026138305664]
JYI,[0.0717640086133784],[-0.12356161326169968]
JZI,[-0.2686221661748289],[-0.16805672645568848]
JXX,[-0.8840021504505864],[-0.6148096323013306]
JXY,[0.014871466378840514],[0.11698395013809204]
JXZ,[-0.9250086831160302],[-0.7985859513282776]
JYX,[-0.13270863267522826],[-0.07421350479125977]
JYY,[-0.8602891528507621],[-0.5915766954421997]
JYZ,[-0.8185739733122699],[-0.8198478817939758]
JZX,[-0.15096162171497207],[-0.09669088572263718]
JZY,[0.6537042493440761],[0.5373141765594482]
JZZ,[-0.7523960777007088],[-0.4560289680957794]
