,treino,previsto
gamma1,[0.92965859608353],[0.9297122955322266]
gamma2,[0.5569854761423373],[0.5570619106292725]
gamma3,[0.3846514573686475],[0.3844529688358307]
gamma4,[0.030345543681900566],[0.030397819355130196]
JIX,[0.9318383760498881],[0.931911289691925]
JIY,[0.11951182799780913],[0.1196887344121933]
JIZ,[-0.05265622357871269],[-0.05264818295836449]
JXI,[0.046558950858430315],[0.04648691043257713]
JYI,[0.5353201261569036],[0.5353133678436279]
JZI,[0.9772120554889443],[0.9772984981536865]
JXX,[-0.1588688834408547],[-0.1587618738412857]
JXY,[-0.5381276295407358],[-0.5381693243980408]
JXZ,[-0.2506249305871704],[-0.25059980154037476]
JYX,[-0.8646050641334451],[-0.8646520376205444]
JYY,[0.2864398249304285],[0.2864585518836975]
JYZ,[0.985193901863664],[0.9852981567382812]
JZX,[-0.5855663564444096],[-0.5855996012687683]
JZY,[0.5180930729616604],[0.5179157853126526]
JZZ,[-0.5781795821423887],[-0.5781375765800476]
