,treino,previsto
gamma1,[0.3642906472729208],[0.3634951114654541]
gamma2,[0.9552362077987966],[0.9528427124023438]
gamma3,[0.01127596271534248],[0.011075049638748169]
gamma4,[0.7216819040125406],[0.7212189435958862]
JXX,[0.13348005804138263],[0.13293084502220154]
JXY,[0.4947781939171796],[0.49365898966789246]
JXZ,[0.5097966322719836],[0.5081780552864075]
JYX,[0.8583989113564305],[0.8563807606697083]
JYY,[-0.45177555601451247],[-0.4504357576370239]
JYZ,[-0.2667563735632268],[-0.2672640383243561]
JZX,[0.434689013949763],[0.43459662795066833]
JZY,[0.1705933202916765],[0.16947534680366516]
JZZ,[0.5007357462750803],[0.5024738907814026]
JIX,[0.09738921128764444],[0.09827867895364761]
JIY,[0.5010819007713414],[0.4998375177383423]
JIZ,[0.49461345881920815],[0.4935890734195709]
JXI,[0.7300902479000198],[0.7283484935760498]
JYI,[-0.42818641019276615],[-0.4274788200855255]
JZI,[0.9311449267290317],[0.9296242594718933]
