,treino,previsto
gamma1,[0.35803267961629326],[0.3578501343727112]
gamma2,[0.260402331953273],[0.26028749346733093]
gamma3,[0.8042812841588886],[0.8041223883628845]
gamma4,[0.6316639223416798],[0.6316529512405396]
JXX,[0.4681187282893935],[0.46798884868621826]
JXY,[0.3169000364801515],[0.31651195883750916]
JXZ,[-0.39402405222328984],[-0.39467573165893555]
JYX,[0.36846625615391093],[0.3684483766555786]
JYY,[-0.2066527099339721],[-0.20661218464374542]
JYZ,[0.5550331757802247],[0.5548158884048462]
JZX,[-0.7632008602691229],[-0.7631157040596008]
JZY,[-0.5534677673755009],[-0.5532177686691284]
JZZ,[0.8029261725493977],[0.8027119040489197]
JIX,[-0.7863429245966886],[-0.7862271070480347]
JIY,[0.40517104797371095],[0.40551164746284485]
JIZ,[0.30408404062855077],[0.30442553758621216]
JXI,[0.8807047791322358],[0.8798133134841919]
JYI,[-0.4577695468793537],[-0.45751136541366577]
JZI,[-0.48844897313392166],[-0.4881424903869629]
