,treino,previsto
gamma1,[0.9238491686434372],[0.9022688269615173]
gamma2,[0.7081149807839483],[0.6881880164146423]
gamma3,[0.04844033403057124],[0.04890953749418259]
gamma4,[0.8813673855462563],[0.8586617708206177]
JXX,[0.3028424811158388],[0.31293460726737976]
JXY,[-0.3087103248748666],[-0.25403261184692383]
JXZ,[0.7791018795916058],[0.7407552599906921]
JYX,[-0.536517020027848],[-0.5316146612167358]
JYY,[0.9189701236733989],[0.8967263102531433]
JYZ,[-0.36109632289252636],[-0.39338311553001404]
JZX,[0.20228457717799309],[0.18838666379451752]
JZY,[0.8641752086877563],[0.8192837834358215]
JZZ,[0.3705207367707548],[0.37877124547958374]
JIX,[0.9164187596345457],[0.9394694566726685]
JIY,[-0.7192628198472104],[-0.7596309185028076]
JIZ,[-0.9527677057223489],[-0.9269780516624451]
JXI,[0.997261307345829],[0.9387221336364746]
JYI,[-0.6314927085942939],[-0.6389287710189819]
JZI,[-0.75881587356935],[-0.6881421208381653]
