,treino,previsto
gamma1,[0.9815468966212771],[0.9815874099731445]
gamma2,[0.3455478009306905],[0.34558480978012085]
gamma3,[0.8061012059125073],[0.8057657480239868]
gamma4,[0.8892640936621313],[0.8887501955032349]
JXX,[-0.9991944506389123],[-0.9988251328468323]
JXY,[0.253978106028669],[0.2541843056678772]
JXZ,[-0.5047147084859811],[-0.5046717524528503]
JYX,[0.4608889170341932],[0.46031302213668823]
JYY,[-0.13522108846137315],[-0.13489453494548798]
JYZ,[0.12017633420358953],[0.12031282484531403]
JZX,[0.08555013057215533],[0.08504120260477066]
JZY,[0.1523239673353709],[0.15213783085346222]
JZZ,[0.6546823157371506],[0.6537610292434692]
JIX,[-0.3425989589338041],[-0.342749685049057]
JIY,[0.966427833152556],[0.9659708738327026]
JIZ,[0.918495070954692],[0.9173484444618225]
JXI,[0.8366488800851453],[0.8368300795555115]
JYI,[0.5798112643432451],[0.5800485014915466]
JZI,[0.7501332473545428],[0.7493112683296204]
