,treino,previsto
gamma1,[0.6356198271421528],[0.6357036828994751]
gamma2,[0.3012944565249175],[0.301331102848053]
gamma3,[0.30925941853405303],[0.3091959059238434]
gamma4,[0.49610056652766343],[0.49607282876968384]
JXX,[0.8176570464277362],[0.8175513744354248]
JXY,[-0.626974881004831],[-0.6270204186439514]
JXZ,[0.30345421888232527],[0.3037264049053192]
JYX,[0.23423455571393448],[0.2339707463979721]
JYY,[0.00678767742209474],[0.006692026276141405]
JYZ,[0.9323959303949194],[0.9322611689567566]
JZX,[0.05653244973667082],[0.05628294125199318]
JZY,[-0.10949180599742303],[-0.10934797674417496]
JZZ,[0.8871223132747139],[0.887035608291626]
JIX,[0.1406568462737463],[0.140255406498909]
JIY,[0.2644659911575571],[0.2645329535007477]
JIZ,[0.634007719766547],[0.633878231048584]
JXI,[-0.44541829110731035],[-0.4452872574329376]
JYI,[0.30371993601715563],[0.3038671910762787]
JZI,[0.7816219111185623],[0.7817432284355164]
