,treino,previsto
gamma1,[0.21101029956774453],[0.2110876590013504]
gamma2,[0.8480765801722641],[0.8478619456291199]
gamma3,[0.7173017220824032],[0.7171319127082825]
gamma4,[0.07495132545320449],[0.0750536322593689]
JIX,[-0.4562491712318184],[-0.4563513994216919]
JIY,[-0.02394358429818433],[-0.023907875642180443]
JIZ,[-0.8362413152576669],[-0.8364968299865723]
JXI,[-0.32253302601586054],[-0.32225289940834045]
JYI,[-0.855332784589292],[-0.8551282286643982]
JZI,[-0.9779272658402001],[-0.9777836203575134]
JXX,[-0.4322994082024627],[-0.43205535411834717]
JXY,[-0.7645872688839439],[-0.7644188404083252]
JXZ,[-0.37792355037599856],[-0.37792545557022095]
JYX,[0.4869415856794128],[0.48689183592796326]
JYY,[-0.9284885689746154],[-0.9283381700515747]
JYZ,[0.24987511436094323],[0.2496824860572815]
JZX,[-0.7299776781859193],[-0.730075478553772]
JZY,[0.5901424869311658],[0.5901679992675781]
JZZ,[0.47393524876420434],[0.4741605520248413]
