,treino,previsto
gamma1,[0.7547543800675904],[0.7546403408050537]
gamma2,[0.7663789974861774],[0.7660477757453918]
gamma3,[0.08742803931759291],[0.08757010102272034]
gamma4,[0.9927014610359678],[0.9917890429496765]
JIX,[-0.8329589576928287],[-0.8323200941085815]
JIY,[-0.6552513842656074],[-0.6549855470657349]
JIZ,[0.3676231008548627],[0.3681603670120239]
JXI,[-0.6772806584499753],[-0.6770020127296448]
JYI,[0.8984180459228328],[0.8984771370887756]
JZI,[0.6886560437412614],[0.6883149743080139]
JXX,[0.4847330814617574],[0.48425713181495667]
JXY,[-0.069108702867124],[-0.06920679658651352]
JXZ,[0.654012639158295],[0.6536444425582886]
JYX,[-0.5126541824952315],[-0.512373685836792]
JYY,[0.2065909779120334],[0.2063201516866684]
JYZ,[-0.2588586539007094],[-0.2589866816997528]
JZX,[-0.019133266542065597],[-0.019420111551880836]
JZY,[0.9278939782306672],[0.9271124601364136]
JZZ,[-0.5667219849454446],[-0.5669295191764832]
