,treino,previsto
gamma1,[0.23225271643321965],[0.2322271466255188]
gamma2,[0.23269495139955365],[0.23283426463603973]
gamma3,[0.04233541665118867],[0.04229919612407684]
gamma4,[0.9975612088693158],[0.9975049495697021]
JXX,[0.6157086039068553],[0.6155908703804016]
JXY,[0.02491247927518625],[0.024927988648414612]
JXZ,[0.010168306940023353],[0.01006228569895029]
JYX,[-0.527887273007579],[-0.527858316898346]
JYY,[-0.9936387387794057],[-0.9934203028678894]
JYZ,[-0.2579066167357844],[-0.25784939527511597]
JZX,[0.17072499436424837],[0.17062808573246002]
JZY,[-0.8614704736333774],[-0.8614500164985657]
JZZ,[0.5875020437139302],[0.587489664554596]
JIX,[-0.6701010403336041],[-0.6701115965843201]
JIY,[0.3795338484351347],[0.3794706165790558]
JIZ,[0.26999988080944126],[0.26998820900917053]
JXI,[-0.04179905588509758],[-0.041875433176755905]
JYI,[-0.5679713042121943],[-0.567887544631958]
JZI,[0.5852667164004928],[0.585260272026062]
