,treino,previsto
gamma1,[0.9562050372570121],[0.9562227725982666]
gamma2,[0.25350600496212594],[0.2534957826137543]
gamma3,[0.8935407039073096],[0.8935315012931824]
gamma4,[0.8076368242952832],[0.8075619339942932]
JIX,[-0.2769544501718497],[-0.27689042687416077]
JIY,[-0.039038668797412024],[-0.03899421915411949]
JIZ,[-0.16609474678867042],[-0.1659364104270935]
JXI,[-0.10648149243215355],[-0.10648513585329056]
JYI,[-0.1809685401002077],[-0.18109139800071716]
JZI,[0.31541165278854155],[0.3153010606765747]
JXX,[-0.48228923621984343],[-0.4822397828102112]
JXY,[0.2699918482069683],[0.2700152099132538]
JXZ,[-0.97974325274531],[-0.9795950055122375]
JYX,[-0.39591259040070836],[-0.3959146738052368]
JYY,[-0.32987329860456205],[-0.32996323704719543]
JYZ,[-0.7160989649343319],[-0.7161348462104797]
JZX,[0.4868285000638355],[0.4867129921913147]
JZY,[-0.3797834959301094],[-0.37967127561569214]
JZZ,[0.5784839871578018],[0.5784310102462769]
