,treino,previsto
gamma1,[0.7212885992572478],[0.7211443781852722]
gamma2,[0.08366591038506865],[0.08364302664995193]
gamma3,[0.679464779137179],[0.6794814467430115]
gamma4,[0.005343265292397037],[0.005365203600376844]
JIX,[-0.047683475541308695],[-0.04755338281393051]
JIY,[0.2604381086377703],[0.2602901756763458]
JIZ,[-0.19207806086305412],[-0.191846564412117]
JXI,[0.8400480253526539],[0.8399535417556763]
JYI,[-0.9662967591954601],[-0.9659548401832581]
JZI,[0.9752211014725047],[0.9750826954841614]
JXX,[0.40822888780668243],[0.40818363428115845]
JXY,[0.6079899762951007],[0.6079057455062866]
JXZ,[0.6062115991790376],[0.6059644222259521]
JYX,[-0.5972657695612691],[-0.5970736742019653]
JYY,[0.6388346370785187],[0.638730525970459]
JYZ,[0.30593781135973064],[0.3061221241950989]
JZX,[-0.7051380860833518],[-0.7050220966339111]
JZY,[0.7226628276219034],[0.7224835753440857]
JZZ,[-0.11992738845557072],[-0.11996878683567047]
