,treino,previsto
gamma1,[0.15715716159662585],[0.1573474407196045]
gamma2,[0.23801220246653276],[0.2379734367132187]
gamma3,[0.11094752797801466],[0.11089922487735748]
gamma4,[0.5062690516689823],[0.50626540184021]
JXX,[0.7965959400638762],[0.796259343624115]
JXY,[-0.838370705633998],[-0.838538408279419]
JXZ,[0.10854093635657214],[0.1088215783238411]
JYX,[0.2333000853672369],[0.23337659239768982]
JYY,[-0.9182084690303769],[-0.9183464050292969]
JYZ,[-0.2419607912091286],[-0.2415422648191452]
JZX,[0.4069607845874941],[0.4063902497291565]
JZY,[-0.09595815909994854],[-0.09582533687353134]
JZZ,[0.4501307371644181],[0.45003947615623474]
JIX,[-0.0739852843699571],[-0.07363967597484589]
JIY,[-0.2533761372099159],[-0.2531343400478363]
JIZ,[-0.7229211749710895],[-0.7231829166412354]
JXI,[0.7331236999726827],[0.7333056330680847]
JYI,[-0.9871298918377533],[-0.9873066544532776]
JZI,[0.005564160104416738],[0.005904414691030979]
