,treino,previsto
gamma1,[0.3821258776361548],[0.3819616734981537]
gamma2,[0.2597144974749366],[0.2596593201160431]
gamma3,[0.9030730537030369],[0.9028545618057251]
gamma4,[0.04104246726610428],[0.04107339680194855]
JXX,[-0.2981621320585077],[-0.29814887046813965]
JXY,[-0.5989112539604846],[-0.598831057548523]
JXZ,[0.9488189626598429],[0.9484289288520813]
JYX,[-0.017848451176140756],[-0.017814362421631813]
JYY,[-0.3818888638509741],[-0.38180556893348694]
JYZ,[-0.18004349647137707],[-0.1799488365650177]
JZX,[0.6561123682325138],[0.655913233757019]
JZY,[-0.2643523124079703],[-0.2644679546356201]
JZZ,[0.635377617060706],[0.6353603601455688]
JIX,[-0.7093276763334386],[-0.709060788154602]
JIY,[-0.30097748941397007],[-0.3008090853691101]
JIZ,[-0.6741283351047271],[-0.6737913489341736]
JXI,[-0.5082135837716129],[-0.508145809173584]
JYI,[0.38476156435115083],[0.38486582040786743]
JZI,[-0.6899586608088255],[-0.6898167133331299]
