,treino,previsto
gamma1,[0.8987383567957395],[0.8989120721817017]
gamma2,[0.5675682084836022],[0.5674436092376709]
gamma3,[0.230046952051981],[0.22992737591266632]
gamma4,[0.523269597544914],[0.5233403444290161]
JXX,[-0.9181825549143148],[-0.9178253412246704]
JXY,[-0.16293478520770655],[-0.16301585733890533]
JXZ,[-0.9526802754794608],[-0.95262610912323]
JYX,[-0.7950883060600384],[-0.7950587272644043]
JYY,[-0.47238671865091586],[-0.4720550775527954]
JYZ,[0.9311461864746311],[0.930951714515686]
JZX,[-0.036894444765783074],[-0.036669500172138214]
JZY,[0.09337554885649313],[0.09367012232542038]
JZZ,[0.8348075571017148],[0.834807813167572]
JIX,[-0.2963074883442347],[-0.29592716693878174]
JIY,[-0.13962750801980395],[-0.13923487067222595]
JIZ,[-0.0926582728208516],[-0.09251370280981064]
JXI,[-0.31306051824349357],[-0.3128146231174469]
JYI,[0.024888729848817848],[0.025012005120515823]
JZI,[-0.21516919708905635],[-0.21563498675823212]
