,treino,previsto
gamma1,[0.5901527546316861],[0.5899205207824707]
gamma2,[0.6068757160405743],[0.6069766283035278]
gamma3,[0.9811690850890965],[0.9803714752197266]
gamma4,[0.7428108992904813],[0.7423266768455505]
JIX,[-0.2588867178073859],[-0.2586342990398407]
JIY,[0.9003708718663839],[0.9000504612922668]
JIZ,[-0.5999070717600636],[-0.5984234809875488]
JXI,[-0.4060517541652038],[-0.4055587351322174]
JYI,[-0.16375735637421673],[-0.16404488682746887]
JZI,[-0.5253895926232446],[-0.5257263779640198]
JXX,[-0.3972357250361773],[-0.39751917123794556]
JXY,[0.6815276211230483],[0.6820225119590759]
JXZ,[-0.020560708179608644],[-0.020172100514173508]
JYX,[-0.8336387524805398],[-0.8339375853538513]
JYY,[0.6943414554288729],[0.693300187587738]
JYZ,[-0.545152942348103],[-0.544939398765564]
JZX,[0.5784393926365736],[0.5773759484291077]
JZY,[-0.8791840075310149],[-0.8783937692642212]
JZZ,[0.3181904168868892],[0.3177017569541931]
