,treino,previsto
gamma1,[0.7547543800675904],[0.7297965288162231]
gamma2,[0.7663789974861774],[0.7400408387184143]
gamma3,[0.08742803931759291],[0.0844765454530716]
gamma4,[0.9927014610359678],[0.9562168717384338]
JXX,[0.4847330814617574],[0.46985840797424316]
JXY,[-0.069108702867124],[-0.06873965263366699]
JXZ,[0.654012639158295],[0.6327165365219116]
JYX,[-0.5126541824952315],[-0.49343809485435486]
JYY,[0.2065909779120334],[0.2018037587404251]
JYZ,[-0.2588586539007094],[-0.2570662200450897]
JZX,[-0.019133266542065597],[-0.008688944391906261]
JZY,[0.9278939782306672],[0.9018093347549438]
JZZ,[-0.5667219849454446],[-0.5513099431991577]
JIX,[-0.8329589576928287],[-0.81026291847229]
JIY,[-0.6552513842656074],[-0.6390215158462524]
JIZ,[0.3676231008548627],[0.36993440985679626]
JXI,[-0.6772806584499753],[-0.6527706384658813]
JYI,[0.8984180459228328],[0.8747453689575195]
JZI,[0.6886560437412614],[0.683264970779419]
