,treino,previsto
gamma1,[0.30821956876132295],[0.3082302510738373]
gamma2,[0.4007024373711281],[0.40025120973587036]
gamma3,[0.8816498189519364],[0.8819524049758911]
gamma4,[0.012715156358592217],[0.012907594442367554]
JXX,[0.24322790321746246],[0.24300499260425568]
JXY,[0.8389083130549975],[0.8376812934875488]
JXZ,[-0.5924918257624066],[-0.5923392176628113]
JYX,[-0.920518135049899],[-0.9197508096694946]
JYY,[-0.6464582042697216],[-0.6469284892082214]
JYZ,[-0.9300242489872956],[-0.9299789071083069]
JZX,[-0.12107743052932629],[-0.12055210024118423]
JZY,[-0.7539648609946157],[-0.7536653280258179]
JZZ,[-0.8089635298967284],[-0.8079979419708252]
JIX,[-0.8504124862537785],[-0.8516051769256592]
JIY,[0.5320014716444283],[0.5312806963920593]
JIZ,[0.944187335187751],[0.9438378810882568]
JXI,[-0.16941362221762857],[-0.16971559822559357]
JYI,[0.889752232974109],[0.8900607228279114]
JZI,[-0.1410672442944536],[-0.1412658989429474]
