,treino,previsto
gamma1,[0.6820517412886784],[0.6637850999832153]
gamma2,[0.1929848757640874],[0.1715685874223709]
gamma3,[0.5536151654982843],[0.4652038514614105]
gamma4,[0.8051240498489732],[0.5328242778778076]
JIX,[0.586680167523326],[0.49171534180641174]
JIY,[0.6439080846394536],[0.17212077975273132]
JIZ,[-0.029930744138109366],[0.29582545161247253]
JXI,[-0.47675703411068415],[-0.8146973848342896]
JYI,[-0.999096570229858],[-0.8934511542320251]
JZI,[0.32563712576753523],[0.3901780843734741]
JXX,[-0.05949148587110997],[-0.10841429233551025]
JXY,[0.5194612701957861],[0.9176815748214722]
JXZ,[-0.2536792558523169],[-0.5090391635894775]
JYX,[0.5402796718759804],[-0.04508563131093979]
JYY,[-0.45460382865605853],[-0.5047800540924072]
JYZ,[0.6038309663252073],[0.6822054386138916]
JZX,[0.45964966524403206],[0.5146680474281311]
JZY,[-0.17198711766939323],[0.06957821547985077]
JZZ,[0.07661043911055376],[0.05805502459406853]
