,treino,previsto
gamma1,[0.3821258776361548],[0.4114895462989807]
gamma2,[0.2597144974749366],[0.26495161652565]
gamma3,[0.9030730537030369],[0.8729550242424011]
gamma4,[0.04104246726610428],[0.03335382789373398]
JIX,[-0.7093276763334386],[-0.7346063852310181]
JIY,[-0.30097748941397007],[-0.29427358508110046]
JIZ,[-0.6741283351047271],[-0.6472448110580444]
JXI,[-0.5082135837716129],[-0.5080018043518066]
JYI,[0.38476156435115083],[0.3403209447860718]
JZI,[-0.6899586608088255],[-0.6912577152252197]
JXX,[-0.2981621320585077],[-0.28606680035591125]
JXY,[-0.5989112539604846],[-0.564967930316925]
JXZ,[0.9488189626598429],[0.9306356906890869]
JYX,[-0.017848451176140756],[-0.05473519489169121]
JYY,[-0.3818888638509741],[-0.3797483444213867]
JYZ,[-0.18004349647137707],[-0.2289177030324936]
JZX,[0.6561123682325138],[0.6363118290901184]
JZY,[-0.2643523124079703],[-0.23630966246128082]
JZZ,[0.635377617060706],[0.665865421295166]
