,treino,previsto
gamma1,[0.9847400031826039],[0.9838675856590271]
gamma2,[0.31455515098964815],[0.31407731771469116]
gamma3,[0.9890104295709],[0.9889330863952637]
gamma4,[0.1294383270769628],[0.12974657118320465]
JIX,[-0.774085659647674],[-0.772758960723877]
JIY,[-0.738295666193135],[-0.737740695476532]
JIZ,[0.1945217804922421],[0.1949666440486908]
JXI,[-0.643909152948758],[-0.6423072218894958]
JYI,[-0.7350065613100774],[-0.7346644997596741]
JZI,[-0.07180288786206579],[-0.07270520180463791]
JXX,[-0.16486406011996246],[-0.16507770121097565]
JXY,[-0.5733417102051386],[-0.5725229978561401]
JXZ,[-0.21664558108338805],[-0.21600352227687836]
JYX,[0.684527873325528],[0.683984100818634]
JYY,[-0.7377955078124652],[-0.7371973991394043]
JYZ,[-0.6248275905664575],[-0.6240196228027344]
JZX,[-0.9444071589857421],[-0.9429633021354675]
JZY,[-0.520225806988122],[-0.5195128917694092]
JZZ,[-0.8100296643317768],[-0.8084428906440735]
