,treino,previsto
gamma1,[0.7212885992572478],[0.7212194204330444]
gamma2,[0.08366591038506865],[0.08359479904174805]
gamma3,[0.679464779137179],[0.6794023513793945]
gamma4,[0.005343265292397037],[0.005404979456216097]
JXX,[0.40822888780668243],[0.408166766166687]
JXY,[0.6079899762951007],[0.6080547571182251]
JXZ,[0.6062115991790376],[0.6060385704040527]
JYX,[-0.5972657695612691],[-0.5972087979316711]
JYY,[0.6388346370785187],[0.638705313205719]
JYZ,[0.30593781135973064],[0.30606502294540405]
JZX,[-0.7051380860833518],[-0.7051398754119873]
JZY,[0.7226628276219034],[0.7226229310035706]
JZZ,[-0.11992738845557072],[-0.12001939117908478]
JIX,[-0.047683475541308695],[-0.04760948568582535]
JIY,[0.2604381086377703],[0.2603611648082733]
JIZ,[-0.19207806086305412],[-0.19196991622447968]
JXI,[0.8400480253526539],[0.8398779034614563]
JYI,[-0.9662967591954601],[-0.9660025835037231]
JZI,[0.9752211014725047],[0.9749521613121033]
