,treino,previsto
gamma1,[0.603190610968185],[0.5970546007156372]
gamma2,[0.3816059859191179],[0.3557451367378235]
gamma3,[0.28361821790671515],[0.2953852117061615]
gamma4,[0.674964847134956],[0.6809859871864319]
JIX,[0.142805189379827],[0.18606914579868317]
JIY,[-0.14222189064977075],[-0.17008870840072632]
JIZ,[0.15618260226894076],[0.1712157130241394]
JXI,[-0.5878035357209965],[-0.5680553317070007]
JYI,[0.6266425027146401],[0.655770480632782]
JZI,[0.647177745066891],[0.7340372800827026]
JXX,[0.30694506780235153],[0.28126266598701477]
JXY,[-0.6795408869623607],[-0.7117071151733398]
JXZ,[0.04133871927984911],[0.04304378107190132]
JYX,[-0.3444543767558137],[-0.3736015260219574]
JYY,[-0.5000066466271993],[-0.4903314709663391]
JYZ,[0.9056338182918233],[0.8891158699989319]
JZX,[0.9931139850789104],[0.9977729320526123]
JZY,[-0.9108872350991339],[-1.0006202459335327]
JZZ,[0.720322074572582],[0.6783499717712402]
