,treino,previsto
gamma1,[0.22199627351205975],[0.2220124453306198]
gamma2,[0.8090248481419567],[0.8089590072631836]
gamma3,[0.44702127627294486],[0.4469209909439087]
gamma4,[0.7724015287710279],[0.7723225951194763]
JIX,[-0.8531466903953369],[-0.8525012135505676]
JIY,[0.1887238582724753],[0.18854084610939026]
JIZ,[0.9788939235548184],[0.9784640073776245]
JXI,[-0.31203169079243565],[-0.31180912256240845]
JYI,[0.08794858485146739],[0.08818437904119492]
JZI,[-0.25131913562220887],[-0.25158119201660156]
JXX,[0.47920496341231167],[0.47887375950813293]
JXY,[0.37092763164172804],[0.3710184693336487]
JXZ,[0.1974549908787],[0.197391077876091]
JYX,[0.9521627573684557],[0.951874852180481]
JYY,[0.40583116852207146],[0.4056771695613861]
JYZ,[-0.314340722076323],[-0.3142012059688568]
JZX,[-0.24010228897073405],[-0.239591583609581]
JZY,[0.2672760341622098],[0.26709020137786865]
JZZ,[0.3840317846476238],[0.3837558627128601]
