,treino,previsto
gamma1,[0.011103140095212849],[0.010908345691859722]
gamma2,[0.06936843811723081],[0.06936691701412201]
gamma3,[0.17029397548628933],[0.17020799219608307]
gamma4,[0.23062657285541344],[0.23076564073562622]
JIX,[0.9567097167419933],[0.9564056396484375]
JIY,[-0.8909546899790852],[-0.8907435536384583]
JIZ,[0.45132344234864985],[0.45100530982017517]
JXI,[-0.032276513351115144],[-0.03204748407006264]
JYI,[0.8834464903328145],[0.8830125331878662]
JZI,[-0.18629102358141614],[-0.1862594038248062]
JXX,[0.8384859880845335],[0.8383328914642334]
JXY,[-0.6817044022321801],[-0.681472897529602]
JXZ,[0.9895603626777179],[0.9891402125358582]
JYX,[-0.1740409161067018],[-0.17375732958316803]
JYY,[-0.6337030386141642],[-0.6332655549049377]
JYZ,[-0.3078017914359601],[-0.30734434723854065]
JZX,[0.2615917474199978],[0.2612558901309967]
JZY,[-0.931611574528584],[-0.9313851594924927]
JZZ,[-0.22563199046343807],[-0.22553236782550812]
