,treino,previsto
gamma1,[0.8419027314789557],[0.841536819934845]
gamma2,[0.5995547289462685],[0.5991816520690918]
gamma3,[0.9174626648558603],[0.9171452522277832]
gamma4,[0.9721691074362717],[0.9714597463607788]
JIX,[0.07816312921162116],[0.07827514410018921]
JIY,[-0.42160711272055895],[-0.4208672046661377]
JIZ,[-0.9399261828977459],[-0.9385262727737427]
JXI,[0.3072715077855237],[0.30691972374916077]
JYI,[-0.5799826089005378],[-0.5797350406646729]
JZI,[-0.48544605004078156],[-0.48501116037368774]
JXX,[-0.20560347473354512],[-0.20553866028785706]
JXY,[0.2831563075493455],[0.282792329788208]
JXZ,[0.9776224208074429],[0.9768998622894287]
JYX,[-0.07693397987474992],[-0.07663322240114212]
JYY,[0.9869700152033374],[0.9865003228187561]
JYZ,[0.9851439883172557],[0.9848862290382385]
JZX,[-0.5146489288531135],[-0.514431893825531]
JZY,[-0.8547097742573173],[-0.8537729978561401]
JZZ,[-0.680197955540764],[-0.6797103881835938]
