,treino,previsto
gamma1,[0.7863044343329872],[0.7857652902603149]
gamma2,[0.9717550117964577],[0.9709300398826599]
gamma3,[0.028791618843824085],[0.028859654441475868]
gamma4,[0.9378945220576308],[0.9367396235466003]
JIX,[0.49458253244656714],[0.4932984411716461]
JIY,[-0.5944947353081806],[-0.5943583250045776]
JIZ,[-0.5896826918056928],[-0.5891944766044617]
JXI,[0.2015142521860358],[0.2011284977197647]
JYI,[-0.8864854257125787],[-0.8854656219482422]
JZI,[0.5526572011585595],[0.5528518557548523]
JXX,[0.5288222950287738],[0.528605580329895]
JXY,[-0.9165274392042873],[-0.9161115288734436]
JXZ,[0.36678988670422896],[0.3663114011287689]
JYX,[0.005474927598498214],[0.005260354373604059]
JYY,[0.2708874110817623],[0.27017664909362793]
JYZ,[0.9074652976162696],[0.9067172408103943]
JZX,[0.9735150597652436],[0.9718721508979797]
JZY,[-0.18171866659490643],[-0.1810467541217804]
JZZ,[0.6882869035295207],[0.6877108812332153]
