,treino,previsto
gamma1,[0.041785415602753395],[0.041734497994184494]
gamma2,[0.7335413506775065],[0.7335253953933716]
gamma3,[0.1060683270342535],[0.10607688128948212]
gamma4,[0.3424554918369298],[0.34238722920417786]
JIX,[0.4833378712291465],[0.4835318624973297]
JIY,[0.881607766294431],[0.8818647265434265]
JIZ,[0.49480679370832537],[0.4949312210083008]
JXI,[0.8162851259228743],[0.8163312673568726]
JYI,[-0.7780454366399887],[-0.7777303457260132]
JZI,[0.15954636399993594],[0.15925844013690948]
JXX,[-0.1362653751785774],[-0.13626936078071594]
JXY,[-0.4690148425097873],[-0.46900826692581177]
JXZ,[0.7208183359380034],[0.720571756362915]
JYX,[-0.34119700732639613],[-0.34137335419654846]
JYY,[0.9473411821310671],[0.9471272826194763]
JYZ,[-0.2774932061648101],[-0.2776564657688141]
JZX,[0.10724944842999884],[0.10732065886259079]
JZY,[0.5484521505152973],[0.5488015413284302]
JZZ,[0.5634961891752752],[0.5631395578384399]
