,treino,previsto
gamma1,[0.30821956876132295],[0.5319414734840393]
gamma2,[0.4007024373711281],[0.49251478910446167]
gamma3,[0.8816498189519364],[1.0409882068634033]
gamma4,[0.012715156358592217],[0.04784521833062172]
JXX,[0.24322790321746246],[-0.6020632982254028]
JXY,[0.8389083130549975],[0.8968033790588379]
JXZ,[-0.5924918257624066],[0.05025146156549454]
JYX,[-0.920518135049899],[-0.3874743580818176]
JYY,[-0.6464582042697216],[-1.1634994745254517]
JYZ,[-0.9300242489872956],[-0.7096791863441467]
JZX,[-0.12107743052932629],[-0.21487614512443542]
JZY,[-0.7539648609946157],[-0.08013971894979477]
JZZ,[-0.8089635298967284],[0.5230059027671814]
JIX,[-0.8504124862537785],[-0.9642741084098816]
JIY,[0.5320014716444283],[-0.10080674290657043]
JIZ,[0.944187335187751],[-0.04032175987958908]
JXI,[-0.16941362221762857],[-1.005222201347351]
JYI,[0.889752232974109],[0.6538892388343811]
JZI,[-0.1410672442944536],[0.49608469009399414]
