,treino,previsto
gamma1,[0.17618810428468956],[0.1552335023880005]
gamma2,[0.8508752517946389],[0.7076181769371033]
gamma3,[0.8202199870687111],[0.7796640992164612]
gamma4,[0.37585828567644886],[0.4137643277645111]
JIX,[-0.9228963213252399],[-0.9539934396743774]
JIY,[0.3924486452741056],[0.4450448155403137]
JIZ,[-0.712133557209278],[-0.782069742679596]
JXI,[-0.0749354903418249],[-0.16079534590244293]
JYI,[0.34329352823553405],[0.3593984842300415]
JZI,[0.5859025433105887],[1.0228644609451294]
JXX,[-0.09362154306757531],[-0.29150620102882385]
JXY,[-0.0034555404038976167],[-0.10237797349691391]
JXZ,[-0.9616857839513044],[-0.9727110266685486]
JYX,[-0.1352223220971196],[-0.17038503289222717]
JYY,[-0.25525063835814765],[-0.3033336400985718]
JYZ,[0.704577266381706],[0.7117719650268555]
JZX,[0.09396780858201126],[0.010705857537686825]
JZY,[0.510633676509932],[0.43660521507263184]
JZZ,[-0.13186372229553167],[-0.1489650160074234]
