,treino,previsto
gamma1,[0.22323896460701453],[0.22319093346595764]
gamma2,[0.6274332224055893],[0.6273795962333679]
gamma3,[0.9477089424570057],[0.9474965929985046]
gamma4,[0.5771029486174987],[0.5768969655036926]
JIX,[-0.35233447033367526],[-0.35224005579948425]
JIY,[-0.6983016521509962],[-0.6981001496315002]
JIZ,[0.3018689460797075],[0.3016720712184906]
JXI,[-0.8551274266649145],[-0.8549814820289612]
JYI,[0.0717640086133784],[0.07177813351154327]
JZI,[-0.2686221661748289],[-0.2685040235519409]
JXX,[-0.8840021504505864],[-0.8837475180625916]
JXY,[0.014871466378840514],[0.014742616564035416]
JXZ,[-0.9250086831160302],[-0.9247241616249084]
JYX,[-0.13270863267522826],[-0.13260048627853394]
JYY,[-0.8602891528507621],[-0.8600968718528748]
JYZ,[-0.8185739733122699],[-0.818367600440979]
JZX,[-0.15096162171497207],[-0.15100009739398956]
JZY,[0.6537042493440761],[0.6534644961357117]
JZZ,[-0.7523960777007088],[-0.7522610425949097]
