,treino,previsto
gamma1,[0.37397978322450376],[0.3741253614425659]
gamma2,[0.3881118510774686],[0.3878769278526306]
gamma3,[0.6823688165291463],[0.6824758052825928]
gamma4,[0.15227653430017296],[0.15221627056598663]
JIX,[-0.19204385011266734],[-0.19247323274612427]
JIY,[-0.5998491108501092],[-0.5993226766586304]
JIZ,[-0.6423953588267755],[-0.6421617865562439]
JXI,[-0.5031373629980624],[-0.5034009218215942]
JYI,[0.5197548730161559],[0.5201718807220459]
JZI,[-0.4976979832495598],[-0.49662208557128906]
JXX,[-0.23386483593564344],[-0.23378603160381317]
JXY,[0.3686172768546372],[0.3684214949607849]
JXZ,[0.07725826039666361],[0.07685396075248718]
JYX,[0.87675371205687],[0.876773476600647]
JYY,[-0.021450084455786333],[-0.021278422325849533]
JYZ,[-0.15672141727468958],[-0.15674306452274323]
JZX,[0.22643212360750375],[0.2261725813150406]
JZY,[-0.5666153759864867],[-0.5661921501159668]
JZZ,[0.8039986310648337],[0.8037804365158081]
