,treino,previsto
gamma1,[0.7547543800675904],[0.7104855179786682]
gamma2,[0.7663789974861774],[0.6977465748786926]
gamma3,[0.08742803931759291],[0.09440122544765472]
gamma4,[0.9927014610359678],[0.9652526378631592]
JIX,[-0.8329589576928287],[-0.7693496346473694]
JIY,[-0.6552513842656074],[-0.47826239466667175]
JIZ,[0.3676231008548627],[0.4554200768470764]
JXI,[-0.6772806584499753],[-0.5763137936592102]
JYI,[0.8984180459228328],[0.8864020705223083]
JZI,[0.6886560437412614],[0.8529656529426575]
JXX,[0.4847330814617574],[0.3658537268638611]
JXY,[-0.069108702867124],[-0.08997353166341782]
JXZ,[0.654012639158295],[0.646336555480957]
JYX,[-0.5126541824952315],[-0.5452291369438171]
JYY,[0.2065909779120334],[0.34484121203422546]
JYZ,[-0.2588586539007094],[-0.2755791246891022]
JZX,[-0.019133266542065597],[-0.21770299971103668]
JZY,[0.9278939782306672],[0.8374343514442444]
JZZ,[-0.5667219849454446],[-0.45644378662109375]
